Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;UNT002__Unternehmen_(EU)__Anzahl;PER005__Taetige_Personen__Anzahl;UMS002__Umsatz__Mill._EUR;INV018__Bruttoinvestitionen_in_Sachanlagen__Mill._EUR;BWS003__Bruttowertschoepfung_zu_Faktorkosten__Mill._EUR;BBU001__Bruttobetriebsueberschuss__Mill._EUR;PAW002__Personalaufwendungen__Mill._EUR;VST005__Bruttoloehne_und_-gehaelter__Mill._EUR;KOS026__Sozialversicherungskosten__Mill._EUR;KOS002__Kosten_fuer_Mieten_und_Pachten__Mill._EUR;PRO013__Produktionswert__Mill._EUR;KAU007__Waren-_und_Dienstleistungskaeufe__Mill._EUR;KAU008__Kaeufe_v.Waren_u.DL_z.Wiederverk._i.unveraend._Zust.__Mill._EUR;VRV001__Vorratsveraenderungen_bei_Waren_u._Dienstleistungen__Mill._EUR;AUFW05__Aufwendungen_fuer_Leiharbeitnehmer__Mill._EUR;LGE001__Lohn-_und_Gehaltsempfaenger__Anzahl;LGE002__Lohn-_und_Gehaltsempfaenger_in_Vollzeiteinheiten__Anzahl
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-275;Herstellung von Haushaltsgeräten;262;52805;17262;477;4232;550;3682;2940;742;-;11246;13148;6146;-;88;52489;50078
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-279;H.v. sonst. elektr. Ausrüstungen u. Geräten a.n.g.;1403;147514;41267;909;15737;2564;13173;10891;2282;-;34464;24027;5480;-;134;146652;139033
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-281;H.v. nicht wirtschaftszweigspezifischen Maschinen;2050;428833;118481;4343;38216;6562;31653;26135;5518;-;98643;81800;20781;-;1038;427374;413143
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-282;H.v.sonst. nicht wirtschaftszweigspezif. Maschinen;5804;363204;85358;2079;29945;7554;22391;18604;3787;-;79139;58195;8686;-;1023;359431;344217
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-283;H.v. land- und forstwirtschaftlichen Maschinen;562;45705;15557;316;4905;1980;2925;2362;563;-;14190;11086;1679;-;196;45434;43787
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-284;Herstellung von Werkzeugmaschinen;2402;128870;26696;655;10626;2647;7979;6678;1301;-;25459;16719;1783;-;321;127392;121833
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-289;H.v. Maschinen f.sonst.best.Wirtschaftszweige;5092;311034;70558;1974;24929;6058;18871;15605;3266;-;67713;46665;3506;-;1063;307826;295052
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-291;Herstellung von Kraftwagen und Kraftwagenmotoren;255;576606;414090;13873;80592;26302;54291;44744;9547;-;304721;334773;111670;-;2467;576417;561498
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-292;Herstellung von Karosserien, Aufbauten u.Anhängern;1332;52520;13628;261;3377;777;2600;2149;451;-;12663;10390;1066;-;245;51413;49533
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-293;Herstellung von Teilen und Zubehör für Kraftwagen;1170;289876;89461;2931;24686;5277;19410;15923;3486;-;84487;65840;5956;-;1324;289048;281038
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-301;Schiff- und Bootsbau;509;23832;6411;357;1522;.;.;.;.;-;.;.;.;-;.;23301;22799
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-302;Schienenfahrzeugbau;111;28796;6799;153;1632;-111;1743;1467;276;-;6451;5362;472;-;163;28744;27790
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-303;Luft- und Raumfahrzeugbau;207;82864;31492;866;10300;1713;8587;6197;2390;-;31180;21038;173;-;824;82725;80729
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-304;Herstellung von militärischen Kampffahrzeugen;6;4291;.;18;468;.;.;.;.;-;.;.;.;-;.;4286;4200
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-309;Herstellung von Fahrzeugen a.n.g.;372;10395;.;50;700;.;.;.;.;-;.;.;.;-;.;10009;9440
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-310;Herstellung von Möbeln;10327;144573;22279;750;7486;2005;5481;4529;952;-;21460;14796;898;-;259;133255;126226
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-321;Herstellung von Münzen, Schmuck u.ä. Erzeugnissen;3373;13916;1695;29;559;219;340;279;61;-;1442;1121;253;-;.;10567;8813
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-322;Herstellung von Musikinstrumenten;1352;8207;840;25;395;.;.;.;.;-;.;.;.;-;.;6870;6428
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-323;Herstellung von Sportgeräten;416;9181;1164;23;453;.;.;.;.;-;.;.;.;-;.;8900;8207
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-324;Herstellung von Spielwaren;605;16161;4192;505;1526;846;680;555;125;-;3574;2698;663;-;43;15547;14167
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-325;H.v. med. u. zahnmed. Apparaten und Materialien;11561;221733;39277;1146;16446;5052;11395;9240;2154;-;33506;23050;6103;-;260;213797;190840
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-329;Herstellung von Erzeugnissen a.n.g.;2213;33549;4677;157;2108;802;1306;1084;222;-;4190;2591;537;-;44;31470;28065
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-331;Reparatur v.Metallerzeugn., Masch.u.Ausrüstungen;10582;145708;27939;588;9189;1882;7307;6002;1305;-;26038;19218;2053;-;523;136364;129962
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-332;Installation von Maschinen und Ausrüstungen a.n.g.;4670;107925;17881;256;7257;1591;5665;4700;965;-;17076;10817;1044;-;447;104888;100228
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-351;Elektrizitätsversorgung;62900;338326;521025;13359;50540;31039;19501;15000;4501;-;515542;466406;6584;-;201;249686;236954
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-352;Gasversorgung;3667;25344;88433;903;3887;2553;1335;1056;279;-;88404;84700;97;-;13;21332;20299
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-353;Wärme- und Kälteversorgung;1417;11804;5908;637;1764;952;811;610;202;-;5836;4134;121;-;6;10559;10136
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-360;Wasserversorgung;2125;40841;12579;2527;5441;3129;2312;1781;531;-;12622;6893;79;-;13;40708;36876
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-370;Abwasserentsorgung;2226;45868;11632;3463;7158;4526;2632;2045;587;-;11750;4429;27;-;10;45524;42396
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-381;Sammlung von Abfällen;1843;100411;16586;1367;6892;2630;4263;3437;826;-;16037;9743;689;-;145;99748;93250
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-382;Abfallbehandlung und -beseitigung;1688;54758;11238;751;4938;2282;2655;2138;517;-;11134;6588;112;-;118;54156;50970
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-383;Rückgewinnung;2142;40538;16446;468;3755;2101;1655;1369;285;-;13528;12758;2970;-;79;39830;37411
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-390;Beseitigung v. Umweltverschm. u.sonst.Entsorgung;371;5901;938;48;449;162;288;236;51;-;935;598;8;-;21;5736;5498
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-411;Erschließung von Grundstücken, Bauträger;5149;34921;19860;654;7808;6279;1529;1247;281;-;21233;16241;371;-;2;32081;25942
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-412;Bau von Gebäuden;20486;304265;57520;2018;17834;4925;12910;9904;3006;-;60974;43848;1907;-;12;288817;267242
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-421;Bau von Straßen und Bahnverkehrsstrecken;3388;128769;22236;1198;9035;2873;6163;4823;1339;-;22512;13662;413;-;10;126297;121490
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-422;Leitungstiefbau und Kläranlagenbau;2869;76952;10491;511;4851;1436;3415;2646;768;-;10953;5970;34;-;.;74723;71397
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-429;Sonstiger Tiefbau;2510;51820;8059;393;3424;1102;2322;1787;536;-;8505;4990;61;-;.;50089;47605
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-431;Abbrucharbeiten u. vorbereit. Baustellenarbeiten;6657;47464;6069;411;2723;1236;1487;1171;316;-;6215;3581;25;-;3;41192;35251
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-432;Bauinstallation;126645;866660;92855;1991;40428;14360;26068;20771;5297;-;93884;55379;1213;-;19;742641;633782
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-433;Sonstiger Ausbau;139653;621739;49129;1500;21068;6527;14541;11356;3184;-;49264;27154;381;-;2;477796;381252
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-439;Sonstige spezialisierte Bautätigkeiten;49830;342353;36972;1411;16137;4832;11305;8821;2484;-;37654;20897;290;-;4;298565;262675
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-451;Handel mit Kraftwagen;39364;434446;198128;3991;25137;10222;14916;12328;2587;-;41234;175070;159779;-;145;395979;355229
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;49318;287169;28675;983;10899;4313;6587;5367;1220;-;18184;17740;10821;-;80;239405;199024
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-453;Handel mit Kraftwagenteilen und -zubehör;17278;140878;44453;493;6950;2065;4885;4068;817;-;12621;38010;32600;-;190;125189;110863
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-454;Handel m.Krafträder,Teile u.Zubeh.,Instandh.u.Rep.;5302;21258;4289;94;828;398;430;354;76;-;1320;3506;3049;-;3;16021;13340
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-461;Handelsvermittlung;35879;93671;11923;288;6541;3526;3015;2512;503;-;9240;5325;2891;-;50;62195;50436
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-462;Großhandel m.landw.Grundstoffen u.lebenden Tieren;6027;66307;51711;558;4383;2153;2230;1841;389;-;7965;47594;44188;-;79;60793;49271
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-463;Großh.m. Nahrungs-,Genussm.,Getränken u.Tabakwaren;14785;361703;229454;2150;22038;9015;13023;10866;2157;-;40941;208479;190656;-;539;348535;289522
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-464;Großh.m. Gebrauchs- und Verbrauchsgütern;29707;454045;245829;5021;40471;18283;22188;18624;3563;-;74588;209062;176745;-;691;432886;369693
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-465;Großh.m. Geräten d.Informat.-u.Kommunik.technik;5676;142656;112959;817;14082;4897;9186;7715;1471;-;24624;99704;89755;-;406;139659;129073
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-466;Großh.m. sonst.Maschinen, Ausrüstungen u.Zubehör;22355;313902;115474;2120;24402;9386;15015;12583;2433;-;38732;91766;78510;-;359;299866;267335
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-467;Sonstiger Großhandel;26561;481203;363374;3566;42736;20685;22051;18366;3685;-;72005;321868;294284;-;536;463584;415173
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-469;Großhandel ohne ausgeprägten Schwerpunkt;3260;65185;28793;367;3899;1205;2694;2255;439;-;7082;25311;22267;-;185;62470;54105
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-471;Eh.m. Waren verschiedener Art (in Verkaufsräumen);32183;1068382;203146;4661;32924;7608;25316;20927;4389;-;59557;170898;145992;-;469;1034553;711037
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-472;Eh.m. Nahrungsmitteln usw (in Verkaufsräumen);41975;311023;27252;443;5963;1999;3964;3209;755;-;10122;21281;17372;-;27;266420;192636
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-473;Einzelhandel mit Motorenkraftstoffen (Tankstellen);5109;67956;15293;122;1706;715;991;801;190;-;2813;13548;12529;-;6;63426;39512
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-474;Eh.m. Kommunik.- und Info.technik (in Verkaufsr.);16567;106226;24931;266;4147;1134;3013;2508;505;-;7103;20891;18096;-;19;90342;77103
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-475;Eh.m. sonst. Haush.geräten usw (in Verkaufsräumen);47095;446157;67978;1617;16849;4816;12032;9953;2080;-;29623;51343;39078;-;750;401566;320623
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-476;Eh.m. Sportausrüstg., Verlagserzeugn. u.Spielwaren;25575;149005;17619;249;3967;1472;2495;2049;446;-;6892;13913;11138;-;19;122847;88758
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-477;Eh.m. sonstigen Gütern (in Verkaufsräumen);110066;1213180;158792;2936;37330;12266;25064;20557;4507;-;62523;121592;97801;-;350;1101315;757217
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-478;Einzelhandel an Verkaufsständen und auf Märkten;6148;25252;1420;42;362;187;175;141;34;-;621;1051;808;-;4;18293;11105
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-479;Einzelhandel (nicht in Verkaufsräumen u.Ä.);41968;274753;79244;1098;13539;5991;7548;6301;1247;-;28295;66946;52706;-;352;231878;187485
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-491;Personenbeförderung im Eisenbahnfernverkehr;8;.;.;.;.;.;.;.;.;-;.;.;.;-;.;.;.
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-492;Güterbeförderung im Eisenbahnverkehr;171;26885;7447;535;1526;.;.;.;.;-;.;.;.;-;.;26731;26019
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-493;Sonstige Personenbeförderung im Landverkehr;32288;495227;38613;5464;18965;5766;13200;10595;2604;-;31492;20743;7690;-;112;460386;348263
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-494;Güterbeförderung i.Straßenverkehr,Umzugstransporte;38321;452752;44248;4005;19366;7254;12112;9830;2281;-;37082;24509;7220;-;186;411706;359760
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-495;Transport in Rohrfernleitungen;25;.;.;.;.;.;.;.;.;-;.;.;.;-;.;.;.
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-501;Personenbeförderung i.d. See- u. Küstenschifffahrt;108;4444;3588;612;1469;1273;196;164;32;-;2682;2104;889;-;4;4338;3607
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-502;Güterbeförderung in der See- und Küstenschifffahrt;804;18135;32430;1398;3142;2144;998;851;146;-;16454;29313;15983;-;486;16356;15549
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-503;Personenbeförderung in der Binnenschifffahrt;411;6453;518;66;281;126;155;127;28;-;459;233;61;-;3;5955;4620
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-504;Güterbeförderung in der Binnenschifffahrt;593;3701;1493;55;530;398;133;109;24;-;872;950;624;-;9;3080;2779
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-511;Personenbeförderung in der Luftfahrt;470;58865;18872;1511;3433;-931;4364;3748;616;-;16669;15268;2223;-;50;58387;48387
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-512;Güterbeförderung in der Luftfahrt u. Raumtransport;74;5913;4063;12;1170;749;421;357;63;-;3166;2890;899;-;7;5855;5383
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-521;Lagerei;1540;85985;12046;499;4033;1088;2945;2445;500;-;9140;8006;2987;-;548;84367;73888
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-522;Sonstige Dienstleistungen für den Verkehr;19032;649864;126211;12527;39516;12626;26891;21867;5023;-;70348;86252;55957;-;1443;629007;571591
